ear tag,genotype,Cage,cage.size,sex,DOB,date,experiment week,age (weeks),HFD (Y/N),food initial (g),food final (g),food eaten per mouse,Notes,calorie.intake,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,10/30/2018,19,21,Y,284.4,349.3,16.4,,77.244,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,10/30/2018,19,22,Y,317.8,342.6,21.8,,102.678,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,10/30/2018,16,18,Y,295.0,352.3,16.3,,76.773,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,10/30/2018,16,18,Y,294.6,355.7,20.0,,94.357,,,,TRUE
6587,fl/fl;tg/+,3345,3,M,6/26/2018,10/30/2018,16,18,Y,294.6,355.7,20.0,,94.357,,,,TRUE
6586,fl/fl;tg/+,3345,3,M,6/26/2018,10/30/2018,16,18,Y,294.6,355.7,20.0,,94.357,,,,TRUE
6595,fl/fl;+/+,3346,2,F,6/26/2018,10/30/2018,16,18,Y,225.1,342.0,53.3,*,251.043,,,,TRUE
6588,fl/fl;+/+,3346,2,F,6/26/2018,10/30/2018,16,18,Y,225.1,342.0,53.3,*,251.043,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/30/2018,15,17,Y,267.5,351.3,23.9,,112.569,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/30/2018,15,17,Y,267.5,351.3,23.9,,112.569,,,,TRUE
3351,fl/fl;+/+,3351,3,M,7/1/2018,10/30/2018,15,17,Y,267.5,351.3,23.9,,112.569,,,,TRUE
3352,fl/fl;tg/+,6589,1,F,6/29/2018,10/30/2018,15,18,Y,284.7,348.4,20.7,,97.497,,,,TRUE
6489,fl/fl;+/+,6014,1,M,6/8/2018,10/30/2018,12,21,N,266.0,352.5,20.0,,58.2,,,,FALSE
6492,fl/fl;tg/+,6015,1,M,6/8/2018,10/30/2018,12,21,N,320.5,350.7,17.8,,51.798,,,,FALSE
6732,fl/fl;tg/+,3401,2,M,7/18/2018,10/30/2018,12,15,Y,286.9,366.7,23.1,,108.801,,,,TRUE
6733,fl/fl;tg/+,3401,2,M,7/18/2018,10/30/2018,12,15,Y,286.9,366.7,23.1,,108.801,,,,TRUE
6998,fl/fl;+/+,4051,3,F,8/30/2018,10/30/2018,5,8,N,246.5,345.4,26.7,,77.697,,,,FALSE
7003,fl/fl;+/+,4051,3,F,8/30/2018,10/30/2018,5,8,N,262.7,355.2,21.3,,61.983,,,,FALSE
7005,fl/fl;+/+,4051,3,F,8/30/2018,10/30/2018,5,8,N,262.7,355.2,21.3,,61.983,,,,FALSE
7002,fl/fl;+/+,4057,1,M,9/1/2018,10/30/2018,5,8,N,262.7,355.2,31.2,,90.792,,,,FALSE
1640,fl/fl;+/+,0155,1,M,2/7/2018,11/6/2018,27,39,N,322.9,367.0,20.6,,59.946,,,,FALSE
1966,fl/fl;tg/+,0111,2,F,3/30/18,11/6/2018,27,32,N,313.2,355.5,20.5,,59.655,,,,FALSE
1967,fl/fl;tg/+,0111,2,F,3/30/18,11/6/2018,27,32,N,313.2,355.5,20.5,,59.655,,,,FALSE
6083,fl/fl;tg/+,0156,1,F,4/8/18,11/6/2018,27,30,N,296.3,347.6,38.5,,112.035,,,,FALSE
6084,fl/fl;+/+,0157,1,F,4/8/18,11/6/2018,27,30,N,317.6,355.6,29.8,,86.718,,,,FALSE
6252,fl/fl;+/+,2888,1,M,5/10/2018,11/6/2018,23,26,N,319.6,361.3,27.5,,80.025,,,,FALSE
6256,fl/fl;tg/+,2889,1,M,5/10/2018,11/6/2018,23,26,N,306.6,365.7,34.5,,100.395,1 dead,,,FALSE
6258,fl/fl;tg/+,9890,2,F,5/10/2018,11/6/2018,23,26,N,299.6,351.9,22.1,,64.311,,,,FALSE
6260,fl/fl;tg/+,9890,2,F,5/10/2018,11/6/2018,23,26,N,299.6,351.9,22.1,,64.311,,,,FALSE
6261,fl/fl;+/+,9891,1,F,5/10/2018,11/6/2018,23,26,N,324.4,363.2,26.7,,77.697,,,,FALSE
6317,fl/fl;tg/+,9914,1,M,5/17/2018,11/6/2018,22,25,N,335.6,368.3,16.7,,48.597,,,,FALSE
6321,fl/fl;+/+,9929,1,M,5/17/2018,11/6/2018,22,25,Y,336.1,361.9,17.0,,80.07,,,,TRUE
6362,fl/fl;tg/+,5994,2,F,5/29/2018,11/6/2018,20,23,Y,319.3,368.7,14.7,,69.0015,,,,TRUE
6364,fl/fl;tg/+,5994,2,F,5/29/2018,11/6/2018,20,23,Y,319.3,368.7,14.7,,69.0015,,,,TRUE
6441,fl/fl;+/+,5997,1,M,5/30/2018,11/6/2018,20,23,Y,339.8,349.6,17.7,,83.367,,,,TRUE
6431,fl/fl;tg/+,6006,1,M,6/4/2018,11/6/2018,20,22,Y,332.2,357.2,17.1,,80.541,,,,TRUE
6444,fl/fl;+/+,5998,1,F,5/30/2018,11/6/2018,20,23,Y,318.7,348.4,23.9,,112.569,,,,TRUE
6525,fl/fl;tg/+,3338,1,M,6/25/2018,11/6/2018,17,19,Y,332.7,356.5,19.6,,92.316,,,,TRUE
6593,fl/fl;tg/+,3345,3,M,6/26/2018,11/6/2018,17,19,Y,304.4,358.6,17.1,,80.541,,,,
6587,fl/fl;tg/+,3345,3,M,6/26/2018,11/6/2018,17,19,Y,304.4,358.6,17.1,,80.541,,,,
6586,fl/fl;tg/+,3345,3,M,6/26/2018,11/6/2018,17,19,Y,304.4,358.6,17.1,,80.541,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,11/6/2018,17,19,Y,311.9,360.4,15.1,,70.8855,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,11/6/2018,17,19,Y,311.9,360.4,15.1,,70.8855,,,,
3351,fl/fl;+/+,3351,3,M,7/1/2018,11/6/2018,16,18,Y,226.6,358.7,41.6,,195.779,,,,
3351,fl/fl;+/+,3351,3,M,7/1/2018,11/6/2018,16,18,Y,226.6,358.7,41.6,,195.779,,,,
3351,fl/fl;+/+,3351,3,M,7/1/2018,11/6/2018,16,18,Y,226.6,358.7,41.6,,195.779,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,11/6/2018,16,19,Y,327.0,348.3,21.4,,100.794,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,11/6/2018,13,22,N,331.3,345.6,21.2,,61.692,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,11/6/2018,13,22,N,334.7,355.2,16.0,,46.56,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,11/6/2018,13,16,Y,323.9,350.5,21.4,,100.794,,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,11/6/2018,13,16,Y,323.9,350.5,21.4,,100.794,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,11/6/2018,6,9,N,265.3,351.5,26.7,,77.697,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,11/6/2018,6,9,N,265.3,351.5,30.0,,87.203,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,11/6/2018,6,9,N,265.3,351.5,30.0,,87.203,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,11/6/2018,6,9,N,326.3,369.0,28.9,,84.099,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,11/13/2018,28,40,N,341.1,341.1,25.9,,75.369,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,11/13/2018,28,33,N,306.0,342.1,24.8,,72.0225,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,11/13/2018,28,33,N,306.0,342.1,24.8,,72.0225,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,11/13/2018,28,31,N,303.0,341.3,44.6,,129.786,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,11/13/2018,28,31,N,322.5,349.3,33.1,,96.321,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,11/13/2018,24,27,N,335.5,348.9,25.8,,75.078,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,11/13/2018,24,27,N,340.5,345.1,25.2,,73.332,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,11/13/2018,24,27,N,302.5,346.9,24.7,,71.877,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,11/13/2018,24,27,N,302.5,346.9,24.7,,71.877,,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,11/13/2018,24,27,N,334.3,348.7,28.9,,84.099,,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,11/13/2018,23,26,N,350.2,350.2,18.1,,52.671,,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,11/13/2018,23,26,Y,345.6,345.6,16.3,,76.773,,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,11/13/2018,21,24,Y,336.6,352.6,16.1,,75.5955,,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,11/13/2018,21,24,Y,336.6,352.6,16.1,,75.5955,,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,11/13/2018,21,24,Y,330.0,345.6,19.6,,92.316,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,11/13/2018,21,23,Y,339.6,352.6,17.6,,82.896,,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,11/13/2018,21,24,Y,326.5,339.0,21.9,*,103.149,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,11/13/2018,18,20,Y,340.7,340.7,15.8,,74.418,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,11/13/2018,18,20,Y,325.0,345.8,16.8,,79.128,1 found dead,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,11/13/2018,18,20,Y,325.0,345.8,16.8,,79.128,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,11/13/2018,18,20,Y,329.9,346.0,15.3,,71.8275,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,11/13/2018,18,20,Y,329.9,346.0,15.3,,71.8275,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,11/13/2018,17,19,Y,239.7,347.0,39.7,**,186.83,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,11/13/2018,17,19,Y,239.7,347.0,39.7,**,186.83,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,11/13/2018,17,19,Y,239.7,347,39.7,**,186.83,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,11/13/2018,17,20,Y,328.0,353.2,20.3,,95.613,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,11/13/2018,14,23,N,324.4,349.9,21.2,,61.692,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,11/13/2018,14,23,N,336.5,336.5,18.7,,54.417,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,11/13/2018,14,17,Y,307.3,347.7,21.6,,101.736,,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,11/13/2018,14,17,Y,307.3,347.7,21.6,,101.736,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,11/13/2018,7,10,N,266.7,351.7,28.3,,82.256,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,11/13/2018,7,10,N,266.7,351.7,28.3,,82.256,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,11/13/2018,7,10,N,266.7,351.7,28.3,,82.256,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,11/13/2018,7,10,N,340.4,352.8,28.6,,83.226,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,11/20/2018,29,41,N,326.1,336.1,15.0,,43.65,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,11/20/2018,29,34,N,305.5,345.3,18.3,,53.253,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,11/20/2018,29,34,N,305.5,345.3,18.3,,53.253,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,11/20/2018,29,32,N,309.6,355.8,31.7,,92.247,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,11/20/2018,29,32,N,323.6,338.7,25.7,,74.787,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,11/20/2018,25,28,N,332.6,342.1,16.3,,47.433,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,11/20/2018,25,28,N,326.7,348.2,18.4,,53.544,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,11/20/2018,25,28,N,320.0,357.6,13.5,,39.1395,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,11/20/2018,25,28,N,320.0,357.6,13.5,,39.1395,,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,11/20/2018,25,28,N,329.0,355.5,19.7,,57.327,,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,11/20/2018,24,27,N,334.9,355.7,15.3,,44.523,,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,11/20/2018,24,27,Y,329.0,352.4,16.6,,78.186,,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,11/20/2018,22,25,Y,326.5,348.9,13.1,,61.4655,,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,11/20/2018,22,25,Y,326.5,348.9,13.1,,61.4655,,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,11/20/2018,22,25,Y,326.5,351.2,19.1,,89.961,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,11/20/2018,22,24,Y,336.5,344.1,16.1,,75.831,,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,11/20/2018,22,25,Y,317.7,342.2,21.3,,100.323,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,11/20/2018,19,21,Y,324.6,339.1,16.1,,75.831,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,11/20/2018,19,21,Y,309.9,346.6,18.0,,84.5445,,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,11/20/2018,19,21,Y,309.9,346.6,18.0,,84.5445,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,11/20/2018,19,21,Y,318.8,358.1,13.6,,64.056,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,11/20/2018,19,21,Y,318.8,358.1,13.6,,64.056,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,11/20/2018,18,20,Y,226.4,350.8,40.2,**,189.342,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,11/20/2018,18,20,Y,226.4,350.8,40.2,**,189.342,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,11/20/2018,18,20,Y,226.4,350.8,40.2,**,189.342,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,11/20/2018,18,21,Y,336.3,354.2,16.9,,79.599,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,11/20/2018,15,24,N,331.7,353.3,18.2,,52.962,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,11/20/2018,15,24,N,322.0,335.9,14.5,,42.195,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,11/20/2018,15,18,Y,305.6,347.1,21.1,,99.1455,,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,11/20/2018,15,18,Y,305.6,347.1,21.1,,99.1455,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,11/20/2018,8,11,Y,254.0,353.1,32.6,**,153.389,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,11/20/2018,8,11,Y,254.0,353.1,32.6,**,153.389,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,11/20/2018,8,11,Y,254.0,353.1,32.6,**,153.389,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,11/20/2018,8,11,Y,335.9,344.0,16.9,,79.599,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,11/27/2018,30,42,N,315.1,349.8,21.0,,61.11,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,11/27/2018,30,35,N,309.7,345.1,17.8,,51.798,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,11/27/2018,30,35,N,309.7,345.1,17.8,,51.798,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,11/27/2018,30,33,N,316.9,353.1,38.9,,113.199,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,11/27/2018,30,33,N,311.2,353.2,27.5,,80.025,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,11/27/2018,26,29,N,320.0,350.8,22.1,,64.311,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,11/27/2018,26,29,N,324.4,349.2,23.8,,69.258,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,11/27/2018,26,29,N,313.9,352.4,21.9,,63.5835,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,11/27/2018,26,29,N,313.9,352.4,21.9,,63.5835,tg M HFD,12,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,11/27/2018,26,29,N,330.0,360.7,25.5,,74.205,tg M NCD,6,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,11/27/2018,25,28,N,340.2,340.2,15.5,,45.105,tg F HFD,9,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,11/27/2018,25,28,Y,336.2,350.9,16.2,,76.302,tg F NCD,7,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,11/27/2018,23,26,Y,318.9,348.9,15.0,,70.65,wt M HFD,6,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,11/27/2018,23,26,Y,318.9,348.9,15.0,,70.65,wt M NCD,3,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,11/27/2018,23,26,Y,331.6,363.8,19.6,,92.316,wt F HFD,6,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,11/27/2018,23,25,Y,328.0,372.8,16.1,,75.831,wt F NCD,2,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,11/27/2018,23,26,Y,323.2,363.4,19.0,,89.49,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,11/27/2018,20,22,Y,322.9,354.0,16.2,,76.302,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,11/27/2018,20,22,Y,308.2,346.5,19.2,*,90.432,,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,11/27/2018,20,22,Y,308.2,346.5,19.2,*,90.432,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,11/27/2018,20,22,Y,292.0,349.0,33.1,**,155.6655,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,11/27/2018,20,22,Y,292.0,349.0,33.1,**,155.6655,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,11/27/2018,19,21,Y,243.3,353.8,35.8,**,168.775,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,11/27/2018,19,21,Y,243.3,353.8,35.8,**,168.775,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,11/27/2018,19,21,Y,243.3,353.8,35.8,**,168.775,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,11/27/2018,19,22,Y,337.3,369.1,16.9,,79.599,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,11/27/2018,16,25,N,333.4,348.6,19.9,,57.909,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,11/27/2018,16,25,N,319.6,363.7,16.3,,47.433,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,11/27/2018,16,19,Y,305.3,345.1,20.9,*,98.439,,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,11/27/2018,16,19,Y,305.3,345.1,20.9,*,98.439,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,11/27/2018,9,12,Y,276.2,357.3,25.6,**,120.733,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,11/27/2018,9,12,Y,276.2,357.3,25.6,**,120.733,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,11/27/2018,9,12,Y,276.2,357.3,25.6,**,120.733,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,11/27/2018,9,12,Y,327.7,359.2,16.3,,76.773,,,,
7279,fl/fl;+/+,1371,3,M,11/2/2018,11/27/2018,1,3,N,,345.8,,,0,,,,
7280,fl/fl;+/+,1371,3,M,11/2/2018,11/27/2018,1,3,N,,345.8,,,0,,,,
7281,fl/fl;+/+,1371,3,M,11/2/2018,11/27/2018,1,3,N,,345.8,,,0,,,,
7278,fl/fl;+/+,1372,4,F,11/2/2018,11/27/2018,1,3,N,,348.1,,,0,,,,
7282,fl/fl;+/+,1372,4,F,11/2/2018,11/27/2018,1,3,N,,348.1,,,0,,,,
7283,fl/fl;+/+,1372,4,F,11/2/2018,11/27/2018,1,3,N,,348.1,,,0,,,,
7284,fl/fl;+/+,1372,4,F,11/2/2018,11/27/2018,1,3,N,,348.1,,,0,,,,
7285,fl/fl;+/+,1377,5,M,11/2/2018,11/27/2018,1,3,N,,346.6,,,0,,,,
7287,fl/fl;+/+,1377,5,M,11/2/2018,11/27/2018,1,3,N,,346.6,,,0,,,,
7288,fl/fl;+/+,1377,5,M,11/2/2018,11/27/2018,1,3,N,,346.6,,,0,,,,
7289,fl/fl;+/+,1377,5,M,11/2/2018,11/27/2018,1,3,N,,346.6,,,0,,,,
7340,fl/fl;+/+,1378,5,M,11/3/2018,11/28/2018,1,3,N,,346.6,,,0,,,,
7290,fl/fl;+/+,1378,3,F,11/2/2018,11/27/2018,1,3,N,,350.7,,,0,,,,
7291,fl/fl;+/+,1378,3,F,11/2/2018,11/27/2018,1,3,N,,350.7,,,0,,,,
7293,fl/fl;+/+,1378,3,F,11/2/2018,11/27/2018,1,3,N,,350.7,,,0,,,,
7286,fl/fl;tg/+,1392,2,M,11/2/2018,11/27/2018,1,3,N,,351.0,,,0,,,,
7280,fl/fl;tg/+,1392,2,M,11/2/2018,11/27/2018,1,3,N,,351.0,,,0,,,,
7278,fl/fl;tg/+,1393,2,F,11/2/2018,11/27/2018,1,3,N,,348.3,,,0,,,,
7292,fl/fl;tg/+,1393,2,F,11/2/2018,11/27/2018,1,3,N,,348.3,,,0,,,,
1640,fl/fl;+/+,0155,1,M,2/7/2018,12/04/2018,31,43,N,327.0,327.0,22.8,,66.348,,,,
1966,fl/fl;tg/+,0111,2,F,3/30/18,12/04/2018,31,36,N,309.2,342.1,18.0,,52.2345,,,,
1967,fl/fl;tg/+,0111,2,F,3/30/18,12/04/2018,31,36,N,309.2,342.1,18.0,,52.2345,,,,
6083,fl/fl;tg/+,0156,1,F,4/8/18,12/04/2018,31,34,N,318.4,337.9,34.7,,100.977,,,,
6084,fl/fl;+/+,0157,1,F,4/8/18,12/04/2018,31,34,N,327.1,327.1,26.1,,75.951,,,,
6252,fl/fl;+/+,2888,1,M,5/10/2018,12/04/2018,27,30,N,331.7,331.7,19.1,,55.581,,,,
6256,fl/fl;tg/+,2889,1,M,5/10/2018,12/04/2018,27,30,N,327.7,327.7,21.5,,62.565,,,,
6258,fl/fl;tg/+,9890,2,F,5/10/2018,12/04/2018,27,30,N,304.4,352.5,24.0,,69.84,,,,
6260,fl/fl;tg/+,9890,2,F,5/10/2018,12/04/2018,27,30,N,304.4,352.5,24.0,,69.84,,,,
6261,fl/fl;+/+,9891,1,F,5/10/2018,12/04/2018,27,30,N,336.4,336.4,24.3,,70.713,,,,
6317,fl/fl;tg/+,9914,1,M,5/17/2018,12/04/2018,26,29,N,325.7,325.7,14.5,,42.195,,,,
6321,fl/fl;+/+,9929,1,M,5/17/2018,12/04/2018,26,29,Y,333.7,333.7,17.2,,81.012,,,,
6362,fl/fl;tg/+,5994,2,F,5/29/2018,12/04/2018,24,27,Y,321.2,357.4,13.9,,65.2335,,,,
6364,fl/fl;tg/+,5994,2,F,5/29/2018,12/04/2018,24,27,Y,321.2,357.4,13.9,,65.2335,,,,
6441,fl/fl;+/+,5997,1,M,5/30/2018,12/04/2018,24,27,Y,347.1,347.1,16.7,,78.657,,,,
6431,fl/fl;tg/+,6006,1,M,6/4/2018,12/04/2018,24,26,Y,356.7,356.7,16.1,,75.831,,,,
6444,fl/fl;+/+,5998,1,F,5/30/2018,12/04/2018,24,27,Y,333.8,333.8,29.6,,139.416,,,,
6525,fl/fl;tg/+,3338,1,M,6/25/2018,12/04/2018,21,23,Y,339.0,339.0,15.0,,70.65,,,,
6593,fl/fl;tg/+,3345,2,M,6/26/2018,12/04/2018,21,23,Y,305.3,356.3,20.6,,97.026,,,,
6587,fl/fl;tg/+,3345,2,M,6/26/2018,12/04/2018,21,23,Y,305.3,356.3,20.6,,97.026,,,,
6595,fl/fl;+/+,3346,2,F,6/26/2018,12/04/2018,21,23,Y,292.6,353.2,28.2,*,132.822,,,,
6588,fl/fl;+/+,3346,2,F,6/26/2018,12/04/2018,21,23,Y,292.6,353.2,28.2,*,132.822,,,,
6578,fl/fl;+/+,3351,3,M,7/1/2018,12/04/2018,20,22,Y,259.6,353.1,31.4,**,147.894,,,,
6584,fl/fl;+/+,3351,3,M,7/1/2018,12/04/2018,20,22,Y,259.6,353.1,31.4,**,147.894,,,,
6585,fl/fl;+/+,3351,3,M,7/1/2018,12/04/2018,20,22,Y,259.6,353.1,31.4,**,147.894,,,,
3352,fl/fl;tg/+,6589,1,F,6/29/2018,12/04/2018,20,23,Y,352.1,352.1,17.0,,80.07,,,,
6489,fl/fl;+/+,6014,1,M,6/8/2018,12/04/2018,17,26,N,329.6,329.6,19.0,,55.29,,,,
6492,fl/fl;tg/+,6015,1,M,6/8/2018,12/04/2018,17,26,N,347.5,347.5,16.2,,47.142,,,,
6732,fl/fl;tg/+,3401,2,M,7/18/2018,12/04/2018,17,20,Y,305.0,337.8,20.1,,94.4355,,,,
6733,fl/fl;tg/+,3401,2,M,7/18/2018,12/04/2018,17,20,Y,305.0,337.8,20.1,,94.4355,,,,
6998,fl/fl;+/+,4051,3,F,8/30/2018,12/04/2018,10,13,Y,280.6,353.1,25.6,,120.419,,,,
7003,fl/fl;+/+,4051,3,F,8/30/2018,12/04/2018,10,13,Y,280.6,353.1,25.6,,120.419,,,,
7005,fl/fl;+/+,4051,3,F,8/30/2018,12/04/2018,10,13,Y,280.6,353.1,25.6,,120.419,,,,
7002,fl/fl;+/+,4057,1,M,9/1/2018,12/04/2018,10,13,Y,341.2,341.2,18.0,,84.78,,,,
7279,fl/fl;+/+,1371,3,M,11/2/2018,12/04/2018,2,4,N,277.9,348.0,22.6,,65.863,,,,
7280,fl/fl;+/+,1371,3,M,11/2/2018,12/04/2018,2,4,N,277.9,348.0,22.6,,65.863,,,,
7281,fl/fl;+/+,1371,3,M,11/2/2018,12/04/2018,2,4,N,277.9,348.0,22.6,,65.863,,,,
7278,fl/fl;+/+,1372,4,F,11/2/2018,12/04/2018,2,4,N,268.1,334.8,20.0,,58.2,,,,
7282,fl/fl;+/+,1372,4,F,11/2/2018,12/04/2018,2,4,N,268.1,334.8,20.0,,58.2,,,,
7283,fl/fl;+/+,1372,4,F,11/2/2018,12/04/2018,2,4,N,268.1,334.8,20.0,,58.2,,,,
7284,fl/fl;+/+,1372,4,F,11/2/2018,12/04/2018,2,4,N,268.1,334.8,20.0,,58.2,,,,
7285,fl/fl;+/+,1377,5,M,11/2/2018,12/04/2018,2,4,N,242.5,329.7,20.8,,60.5862,,,,
7287,fl/fl;+/+,1377,5,M,11/2/2018,12/04/2018,2,4,N,242.5,329.7,20.8,,60.5862,,,,
7288,fl/fl;+/+,1377,5,M,11/2/2018,12/04/2018,2,4,N,242.5,329.7,20.8,,60.5862,,,,
7289,fl/fl;+/+,1377,5,M,11/2/2018,12/04/2018,2,4,N,242.5,329.7,20.8,,60.5862,,,,
7340,fl/fl;+/+,1378,5,M,11/3/2018,12/04/2018,2,4,N,242.5,343.2,20.8,,60.5862,,,,
